Source,Dataset,ID,Cycle,Chemistry,Profile,FSI,KI,DoD_%,T_avg_C,T_stress_norm,C_peak_norm,DCSS,RBF,CVI,SoH_%,Q_Ah,Health_Label
External,NASA_B0054,B0054,81,LiCoO2,CC,0.6075,0.2811,44.68,13.89,0.84,1.0072,0.524,1.8642,0.4704,100.0,0.8936,Healthy
External,NASA_B0054,B0054,82,LiCoO2,CC,0.5923,0.2349,44.18,14.1,0.84,1.0072,0.4479,1.9064,0.4752,100.0,0.8835,Healthy
External,NASA_B0054,B0054,83,LiCoO2,CC,0.5916,0.2349,43.9,14.21,0.84,1.0071,0.4479,1.9063,0.4779,100.0,0.8779,Healthy
External,NASA_B0054,B0054,84,LiCoO2,CC,0.593,0.247,43.0,14.2,0.84,1.0071,0.4682,1.8957,0.4929,100.0,0.8599,Healthy
External,NASA_B0054,B0054,85,LiCoO2,CC,0.5943,0.2477,43.49,14.29,0.84,1.0066,0.4694,1.8948,0.4735,100.0,0.8697,Healthy
External,NASA_B0054,B0054,86,LiCoO2,CC,0.5937,0.2477,43.19,14.21,0.84,1.0071,0.4695,1.8951,0.497,100.0,0.8638,Healthy
External,NASA_B0054,B0054,87,LiCoO2,CC,0.6606,0.461,44.33,12.94,0.84,1.0071,0.7649,1.6588,0.4368,100.0,0.8866,Healthy
External,NASA_B0054,B0054,88,LiCoO2,CC,0.5877,0.2253,43.45,14.08,0.84,1.0076,0.4316,1.9143,0.4714,100.0,0.869,Healthy
External,NASA_B0054,B0054,89,LiCoO2,CC,0.593,0.252,42.37,14.28,0.84,1.0071,0.4768,1.8912,0.4886,100.0,0.8474,Healthy
External,NASA_B0054,B0054,90,LiCoO2,CC,0.6128,0.3046,44.0,14.31,0.84,1.0073,0.5605,1.8399,0.434,100.0,0.88,Healthy
External,NASA_B0054,B0054,91,LiCoO2,CC,0.6047,0.2649,45.55,13.97,0.84,1.0069,0.4978,1.8792,0.4528,100.0,0.911,Healthy
External,NASA_B0054,B0054,92,LiCoO2,CC,0.6115,0.2869,45.61,13.8,0.84,1.0072,0.5332,1.8583,0.4901,100.0,0.9122,Healthy
External,NASA_B0054,B0054,93,LiCoO2,CC,0.6031,0.2693,44.36,13.85,0.84,1.007,0.505,1.8751,0.4709,100.0,0.8872,Healthy
External,NASA_B0054,B0054,94,LiCoO2,CC,0.6259,0.3418,44.81,13.51,0.84,1.007,0.6155,1.8007,0.4724,100.0,0.8961,Healthy
External,NASA_B0054,B0054,95,LiCoO2,CC,0.6065,0.2819,44.26,13.79,0.84,1.0067,0.5253,1.8631,0.5011,100.0,0.8851,Healthy
External,NASA_B0054,B0054,96,LiCoO2,CC,0.6672,0.4863,43.97,12.63,0.84,1.007,0.7909,1.6262,0.4397,100.0,0.8793,Healthy
External,NASA_B0054,B0054,97,LiCoO2,CC,0.5987,0.2716,42.31,14.13,0.84,1.0074,0.5088,1.8733,0.4876,100.0,0.8461,Healthy
External,NASA_B0054,B0054,98,LiCoO2,CC,0.6216,0.338,43.53,13.45,0.84,1.0068,0.6102,1.8049,0.4763,100.0,0.8706,Healthy
External,NASA_B0054,B0054,99,LiCoO2,CC,0.6025,0.2851,42.2,13.91,0.84,1.0071,0.5303,1.8599,0.5031,100.0,0.8441,Healthy
External,NASA_B0054,B0054,100,LiCoO2,CC,0.6047,0.2885,42.68,13.6,0.84,1.0072,0.5357,1.8568,0.4809,100.0,0.8536,Healthy
External,NASA_B0054,B0054,101,LiCoO2,CC,0.6114,0.3112,42.62,13.62,0.84,1.0075,0.5707,1.8333,0.4744,100.0,0.8525,Healthy
External,NASA_B0054,B0054,102,LiCoO2,CC,0.6022,0.2868,41.87,14.07,0.84,1.0074,0.533,1.8582,0.4993,100.0,0.8374,Healthy
External,NASA_B0054,B0054,103,LiCoO2,CC,0.8349,1.412,0.0,6.02,0.84,1.0063,0.9483,0.6716,0.1621,0.0,0.0,End_of_Life
External,NASA_B0055,B0055,1,LiCoO2,CC,0.7592,0.834,39.95,11.88,0.84,0.9954,0.978,1.172,0.3101,100.0,0.799,Healthy
External,NASA_B0055,B0055,2,LiCoO2,CC,0.6849,0.3697,65.99,12.42,0.84,0.9952,0.6471,1.7488,0.2593,100.0,1.3199,Healthy
External,NASA_B0055,B0055,3,LiCoO2,CC,0.6906,0.4063,63.85,12.36,0.84,0.9953,0.6938,1.7062,0.28,100.0,1.277,Healthy
External,NASA_B0055,B0055,4,LiCoO2,CC,0.6822,0.3864,62.86,12.18,0.84,0.9956,0.6685,1.7298,0.2691,100.0,1.2573,Healthy
External,NASA_B0055,B0055,5,LiCoO2,CC,0.7004,0.4682,60.34,12.0,0.84,0.9953,0.7637,1.6306,0.2852,100.0,1.2068,Healthy
External,NASA_B0055,B0055,6,LiCoO2,CC,0.6852,0.417,60.39,12.02,0.84,0.9958,0.7063,1.6935,0.2766,100.0,1.2077,Healthy
External,NASA_B0055,B0055,7,LiCoO2,CC,0.657,0.326,60.05,12.31,0.84,0.9954,0.5862,1.7971,0.279,100.0,1.201,Healthy
External,NASA_B0055,B0055,8,LiCoO2,CC,0.6483,0.3017,59.45,12.2,0.84,0.9957,0.55,1.8222,0.276,100.0,1.1891,Healthy
External,NASA_B0055,B0055,9,LiCoO2,CC,0.7018,0.4882,58.49,11.97,0.84,0.9955,0.7842,1.6054,0.2769,100.0,1.1697,Healthy
External,NASA_B0055,B0055,10,LiCoO2,CC,0.6939,0.4706,57.42,12.15,0.84,0.9957,0.7664,1.6276,0.2952,100.0,1.1484,Healthy
External,NASA_B0055,B0055,11,LiCoO2,CC,0.6479,0.3158,57.64,12.08,0.84,0.9953,0.5709,1.8078,0.2821,100.0,1.1528,Healthy
External,NASA_B0055,B0055,12,LiCoO2,CC,0.6997,0.4973,56.59,11.95,0.84,0.9951,0.793,1.5937,0.2858,100.0,1.1318,Healthy
External,NASA_B0055,B0055,13,LiCoO2,CC,0.6874,0.4559,56.63,12.09,0.84,0.9954,0.7505,1.6459,0.2983,100.0,1.1327,Healthy
External,NASA_B0055,B0055,14,LiCoO2,CC,0.7,0.5044,55.8,11.84,0.84,0.9957,0.7998,1.5847,0.2846,100.0,1.1161,Healthy
External,NASA_B0055,B0055,15,LiCoO2,CC,0.697,0.502,54.92,11.86,0.84,0.9954,0.7975,1.5877,0.2933,100.0,1.0985,Healthy
External,NASA_B0055,B0055,16,LiCoO2,CC,0.6966,0.5029,54.63,11.92,0.84,0.9958,0.798,1.5866,0.3006,100.0,1.0926,Healthy
External,NASA_B0055,B0055,17,LiCoO2,CC,0.682,0.4477,55.46,12.14,0.84,0.9954,0.7414,1.6559,0.3052,100.0,1.1092,Healthy
External,NASA_B0055,B0055,18,LiCoO2,CC,0.6788,0.4377,55.38,12.09,0.84,0.9954,0.7304,1.6683,0.3049,100.0,1.1075,Healthy
External,NASA_B0055,B0055,19,LiCoO2,CC,0.6828,0.451,55.34,12.04,0.84,0.9956,0.7451,1.6519,0.3058,100.0,1.1068,Healthy
External,NASA_B0055,B0055,20,LiCoO2,CC,0.7012,0.521,53.63,11.69,0.84,1.0041,0.815,1.5634,0.2878,100.0,1.0727,Healthy
External,NASA_B0055,B0055,21,LiCoO2,CC,0.689,0.4842,53.88,12.03,0.84,0.9952,0.7798,1.6103,0.314,100.0,1.0777,Healthy
External,NASA_B0055,B0055,22,LiCoO2,CC,0.691,0.4404,59.91,11.85,0.84,0.9954,0.7331,1.6644,0.286,100.0,1.1982,Healthy
External,NASA_B0055,B0055,23,LiCoO2,CC,0.6951,0.4687,58.13,11.64,0.84,0.9958,0.7645,1.6297,0.2855,100.0,1.1625,Healthy
External,NASA_B0055,B0055,24,LiCoO2,CC,0.6898,0.4541,57.78,11.77,0.84,0.9955,0.7484,1.6481,0.2963,100.0,1.1557,Healthy
External,NASA_B0055,B0055,25,LiCoO2,CC,0.6756,0.4146,56.87,11.98,0.84,0.9954,0.7034,1.6964,0.3158,100.0,1.1374,Healthy
External,NASA_B0055,B0055,26,LiCoO2,CC,0.6845,0.4543,55.63,11.91,0.84,0.9954,0.7487,1.6478,0.3158,100.0,1.1126,Healthy
External,NASA_B0055,B0055,27,LiCoO2,CC,0.6936,0.4906,54.93,11.59,0.84,0.9955,0.7866,1.6022,0.2964,100.0,1.0987,Healthy
External,NASA_B0055,B0055,28,LiCoO2,CC,0.6923,0.4866,54.93,11.63,0.84,0.9952,0.7826,1.6072,0.2926,100.0,1.0985,Healthy
External,NASA_B0055,B0055,29,LiCoO2,CC,0.6881,0.4705,55.15,11.65,0.84,0.9956,0.7662,1.6278,0.2973,100.0,1.1029,Healthy
External,NASA_B0055,B0055,30,LiCoO2,CC,0.6738,0.4259,54.75,12.02,0.84,0.9958,0.7168,1.6826,0.3239,100.0,1.095,Healthy
External,NASA_B0055,B0055,31,LiCoO2,CC,0.6898,0.4822,54.45,11.54,0.84,0.9953,0.7782,1.613,0.2964,100.0,1.0891,Healthy
External,NASA_B0055,B0055,32,LiCoO2,CC,0.6837,0.4683,53.67,11.83,0.84,0.9954,0.7636,1.6304,0.319,100.0,1.0733,Healthy
External,NASA_B0055,B0055,33,LiCoO2,CC,0.6649,0.3963,54.77,12.04,0.84,0.9954,0.681,1.7181,0.3277,100.0,1.0954,Healthy
External,NASA_B0055,B0055,34,LiCoO2,CC,0.6862,0.4805,53.2,11.59,0.84,0.9953,0.7765,1.6151,0.3093,100.0,1.064,Healthy
External,NASA_B0055,B0055,35,LiCoO2,CC,0.6731,0.4277,54.29,11.87,0.84,0.9954,0.719,1.6808,0.3202,100.0,1.0858,Healthy
External,NASA_B0055,B0055,36,LiCoO2,CC,0.68,0.462,52.94,11.81,0.84,0.9955,0.7571,1.6384,0.3246,100.0,1.0589,Healthy
External,NASA_B0055,B0055,37,LiCoO2,CC,0.6672,0.41,54.07,11.93,0.84,0.9951,0.698,1.702,0.3262,100.0,1.0813,Healthy
External,NASA_B0055,B0055,38,LiCoO2,CC,0.6863,0.4814,53.08,11.54,0.84,0.9957,0.7774,1.6139,0.3014,100.0,1.0616,Healthy
External,NASA_B0055,B0055,39,LiCoO2,CC,0.6752,0.4456,52.97,11.94,0.84,0.9957,0.7392,1.6588,0.3305,100.0,1.0594,Healthy
External,NASA_B0055,B0055,40,LiCoO2,CC,0.6804,0.4566,53.71,11.65,0.84,0.9957,0.7514,1.6451,0.3072,100.0,1.0743,Healthy
External,NASA_B0055,B0055,41,LiCoO2,CC,0.6788,0.4651,52.03,11.72,0.84,0.9959,0.7606,1.6344,0.3232,100.0,1.0406,Healthy
External,NASA_B0055,B0055,42,LiCoO2,CC,0.6679,0.422,52.88,12.14,0.84,0.9955,0.712,1.6871,0.3379,100.0,1.0576,Healthy
External,NASA_B0055,B0055,43,LiCoO2,CC,0.681,0.4491,54.92,11.73,0.84,0.9951,0.7429,1.6536,0.3129,100.0,1.0984,Healthy
External,NASA_B0055,B0055,44,LiCoO2,CC,0.659,0.3709,55.49,12.14,0.84,0.9948,0.6481,1.747,0.3449,100.0,1.1098,Healthy
External,NASA_B0055,B0055,45,LiCoO2,CC,0.6891,0.484,53.97,11.32,0.84,0.9951,0.7799,1.6103,0.2984,100.0,1.0793,Healthy
External,NASA_B0055,B0055,46,LiCoO2,CC,0.6715,0.4282,53.58,11.9,0.84,0.9954,0.7194,1.6798,0.3356,100.0,1.0716,Healthy
External,NASA_B0055,B0055,47,LiCoO2,CC,0.666,0.4088,53.73,11.97,0.84,0.9952,0.6964,1.7033,0.3387,100.0,1.0746,Healthy
External,NASA_B0055,B0055,48,LiCoO2,CC,0.624,0.2638,54.32,11.94,0.84,0.9953,0.4905,1.8584,0.3306,100.0,1.0864,Healthy
External,NASA_B0055,B0055,49,LiCoO2,CC,0.6593,0.3617,56.7,12.03,0.84,0.9954,0.6359,1.7578,0.3411,100.0,1.134,Healthy
External,NASA_B0055,B0055,50,LiCoO2,CC,0.6651,0.3877,55.88,11.72,0.84,0.9954,0.6702,1.7279,0.3321,100.0,1.1177,Healthy
External,NASA_B0055,B0055,51,LiCoO2,CC,0.6625,0.3842,55.23,11.81,0.84,0.9957,0.6655,1.7321,0.3344,100.0,1.1046,Healthy
External,NASA_B0055,B0055,52,LiCoO2,CC,0.6634,0.3938,54.49,11.77,0.84,0.9954,0.6779,1.7209,0.3342,100.0,1.0897,Healthy
External,NASA_B0055,B0055,53,LiCoO2,CC,0.6687,0.4173,53.78,11.67,0.84,0.9951,0.7066,1.6929,0.3315,100.0,1.0755,Healthy
External,NASA_B0055,B0055,54,LiCoO2,CC,0.6732,0.4383,53.05,11.71,0.84,0.9955,0.7309,1.6675,0.335,100.0,1.061,Healthy
External,NASA_B0055,B0055,55,LiCoO2,CC,0.6792,0.4622,52.59,11.45,0.84,0.9953,0.7572,1.6378,0.3274,100.0,1.0518,Healthy
External,NASA_B0055,B0055,56,LiCoO2,CC,0.6853,0.4809,52.77,11.13,0.84,0.9953,0.7769,1.6146,0.3039,100.0,1.0554,Healthy
External,NASA_B0055,B0055,57,LiCoO2,CC,0.668,0.4242,52.67,11.74,0.84,0.9953,0.7146,1.6848,0.3381,100.0,1.0533,Healthy
External,NASA_B0055,B0055,58,LiCoO2,CC,0.6808,0.4761,51.58,11.33,0.84,0.9951,0.7717,1.6205,0.3226,100.0,1.0315,Healthy
External,NASA_B0055,B0055,59,LiCoO2,CC,0.6552,0.3816,52.67,11.72,0.84,0.9953,0.6623,1.7351,0.3461,100.0,1.0533,Healthy
External,NASA_B0055,B0055,60,LiCoO2,CC,0.6774,0.4641,51.59,11.45,0.84,0.9961,0.7592,1.6356,0.3289,100.0,1.0318,Healthy
External,NASA_B0055,B0055,61,LiCoO2,CC,0.6813,0.4759,51.77,11.11,0.84,0.9954,0.7719,1.621,0.3097,100.0,1.0354,Healthy
External,NASA_B0055,B0055,62,LiCoO2,CC,0.6628,0.4156,51.61,11.76,0.84,0.9953,0.7046,1.6951,0.3479,100.0,1.0322,Healthy
External,NASA_B0055,B0055,63,LiCoO2,CC,0.6815,0.4862,50.58,11.1,0.84,0.9961,0.7819,1.6079,0.3186,100.0,1.0115,Healthy
External,NASA_B0055,B0055,64,LiCoO2,CC,0.6552,0.3868,52.07,11.86,0.84,0.9949,0.669,1.729,0.3511,100.0,1.0414,Healthy
External,NASA_B0055,B0055,65,LiCoO2,CC,0.6739,0.4572,51.09,11.5,0.84,0.9951,0.7517,1.6439,0.332,100.0,1.0217,Healthy
External,NASA_B0055,B0055,66,LiCoO2,CC,0.6852,0.4981,50.67,10.92,0.84,0.9954,0.7938,1.5923,0.3053,100.0,1.0133,Healthy
External,NASA_B0055,B0055,67,LiCoO2,CC,0.6529,0.3839,51.5,11.68,0.84,0.9947,0.6652,1.732,0.3484,100.0,1.03,Healthy
External,NASA_B0055,B0055,68,LiCoO2,CC,0.6653,0.4297,50.95,11.72,0.84,0.9952,0.7211,1.6778,0.3483,100.0,1.0189,Healthy
External,NASA_B0055,B0055,69,LiCoO2,CC,0.6724,0.4493,51.45,11.33,0.84,0.9949,0.743,1.6532,0.3319,100.0,1.0291,Healthy
External,NASA_B0055,B0055,70,LiCoO2,CC,0.6519,0.3694,52.84,11.97,0.84,0.9951,0.6462,1.7488,0.3609,100.0,1.0568,Healthy
External,NASA_B0055,B0055,71,LiCoO2,CC,0.6804,0.4761,51.46,11.02,0.84,0.9947,0.7717,1.6202,0.3119,100.0,1.0292,Healthy
External,NASA_B0055,B0055,72,LiCoO2,CC,0.6604,0.4078,51.61,11.82,0.84,0.9951,0.6953,1.7041,0.3517,100.0,1.0321,Healthy
External,NASA_B0055,B0055,73,LiCoO2,CC,0.6657,0.4209,52.05,11.3,0.84,0.9963,0.711,1.6884,0.3244,100.0,1.0409,Healthy
External,NASA_B0055,B0055,74,LiCoO2,CC,0.6658,0.4347,50.56,11.59,0.84,0.9951,0.7268,1.6715,0.3503,100.0,1.0112,Healthy
External,NASA_B0055,B0055,75,LiCoO2,CC,0.6518,0.3788,51.69,11.86,0.84,0.9949,0.6585,1.7382,0.3547,100.0,1.0338,Healthy
External,NASA_B0055,B0055,76,LiCoO2,CC,0.673,0.4615,50.2,11.28,0.84,0.995,0.7563,1.6384,0.334,100.0,1.004,Healthy
External,NASA_B0055,B0055,77,LiCoO2,CC,0.6685,0.4344,51.67,11.22,0.84,0.9952,0.7266,1.6721,0.3204,100.0,1.0334,Healthy
External,NASA_B0055,B0055,78,LiCoO2,CC,0.6577,0.4079,50.49,11.76,0.84,0.9955,0.6952,1.7041,0.354,100.0,1.0099,Healthy
External,NASA_B0055,B0055,79,LiCoO2,CC,0.6763,0.4689,50.63,10.99,0.84,0.9953,0.7643,1.6296,0.3102,100.0,1.0126,Healthy
External,NASA_B0055,B0055,80,LiCoO2,CC,0.6686,0.4509,49.74,11.36,0.84,0.9948,0.7449,1.6516,0.3423,100.0,0.9949,Healthy
External,NASA_B0055,B0055,81,LiCoO2,CC,0.6561,0.3966,51.2,11.44,0.84,0.9957,0.6814,1.7175,0.336,100.0,1.0241,Healthy
External,NASA_B0055,B0055,82,LiCoO2,CC,0.642,0.3512,51.04,11.79,0.84,0.9952,0.6215,1.7694,0.3621,100.0,1.0209,Healthy
External,NASA_B0055,B0055,83,LiCoO2,CC,0.6497,0.3788,50.81,11.73,0.84,0.9953,0.6587,1.7383,0.355,100.0,1.0161,Healthy
External,NASA_B0055,B0055,84,LiCoO2,CC,0.6633,0.4313,49.94,11.47,0.84,0.9954,0.723,1.676,0.3433,100.0,0.9988,Healthy
External,NASA_B0055,B0055,85,LiCoO2,CC,0.6445,0.3615,50.79,11.8,0.84,0.9954,0.6356,1.758,0.3599,100.0,1.0159,Healthy
External,NASA_B0055,B0055,86,LiCoO2,CC,0.666,0.4411,49.82,11.36,0.84,0.9956,0.7343,1.6639,0.3416,100.0,0.9963,Healthy
External,NASA_B0055,B0055,87,LiCoO2,CC,0.673,0.4611,50.27,10.95,0.84,0.9951,0.7561,1.6391,0.3158,100.0,1.0054,Healthy
External,NASA_B0055,B0055,88,LiCoO2,CC,0.6393,0.3469,50.46,11.71,0.84,0.9953,0.6154,1.7742,0.3625,100.0,1.0091,Healthy
External,NASA_B0055,B0055,89,LiCoO2,CC,0.6582,0.4144,49.92,11.58,0.84,0.9955,0.7033,1.6963,0.3534,100.0,0.9985,Healthy
External,NASA_B0055,B0055,90,LiCoO2,CC,0.6209,0.2525,54.46,11.96,0.84,0.9949,0.4719,1.868,0.3749,100.0,1.0892,Healthy
External,NASA_B0055,B0055,91,LiCoO2,CC,0.6444,0.335,53.97,11.52,0.84,0.9949,0.5987,1.7869,0.364,100.0,1.0794,Healthy
External,NASA_B0055,B0055,92,LiCoO2,CC,0.6822,0.4804,51.63,10.72,0.84,0.9952,0.7759,1.6148,0.3261,100.0,1.0326,Healthy
External,NASA_B0055,B0055,93,LiCoO2,CC,0.6481,0.3594,52.49,11.41,0.84,0.9953,0.6327,1.7602,0.3619,100.0,1.0499,Healthy
External,NASA_B0055,B0055,94,LiCoO2,CC,0.6741,0.4482,52.27,10.81,0.84,0.995,0.7421,1.6552,0.3189,100.0,1.0454,Healthy
External,NASA_B0055,B0055,95,LiCoO2,CC,0.6789,0.4829,50.01,10.71,0.84,0.9951,0.7784,1.6116,0.3269,100.0,1.0002,Healthy
External,NASA_B0055,B0055,96,LiCoO2,CC,0.6834,0.4946,50.42,10.48,0.84,0.9949,0.79,1.5966,0.3058,100.0,1.0084,Healthy
External,NASA_B0055,B0055,97,LiCoO2,CC,0.6515,0.3901,50.18,11.58,0.84,0.9949,0.6732,1.7248,0.3726,100.0,1.0037,Healthy
External,NASA_B0055,B0055,98,LiCoO2,CC,0.667,0.4308,51.43,10.89,0.84,0.996,0.7223,1.6762,0.3294,100.0,1.0285,Healthy
External,NASA_B0055,B0055,99,LiCoO2,CC,0.6658,0.4467,49.08,11.13,0.84,0.9956,0.7402,1.6567,0.3545,100.0,0.9817,Healthy
External,NASA_B0055,B0055,100,LiCoO2,CC,0.6496,0.38,50.64,11.18,0.84,0.9951,0.6602,1.7367,0.3545,100.0,1.0127,Healthy
External,NASA_B0055,B0055,101,LiCoO2,CC,0.6566,0.4,51.01,11.1,0.84,0.9955,0.6857,1.7133,0.3433,100.0,1.0201,Healthy
External,NASA_B0055,B0055,102,LiCoO2,CC,0.6598,0.4233,49.54,11.41,0.84,0.995,0.7136,1.6854,0.3621,100.0,0.9908,Healthy
External,NASA_B0056,B0056,1,LiCoO2,CC,0.7828,0.9159,39.26,9.98,0.84,0.9993,0.9923,1.0829,0.3304,100.0,0.7853,Healthy
External,NASA_B0056,B0056,2,LiCoO2,CC,0.6971,0.3983,67.22,11.07,0.84,0.998,0.6854,1.72,0.2407,100.0,1.3444,Healthy
External,NASA_B0056,B0056,3,LiCoO2,CC,0.7012,0.423,65.88,10.89,0.84,0.9981,0.7153,1.6906,0.258,100.0,1.3175,Healthy
External,NASA_B0056,B0056,4,LiCoO2,CC,0.6896,0.3926,64.87,10.76,0.84,0.9982,0.6788,1.727,0.246,100.0,1.2974,Healthy
External,NASA_B0056,B0056,5,LiCoO2,CC,0.7064,0.4625,63.2,10.66,0.84,0.9985,0.7595,1.6421,0.2623,100.0,1.264,Healthy
External,NASA_B0056,B0056,6,LiCoO2,CC,0.6905,0.4114,62.95,10.6,0.84,0.9986,0.7018,1.7048,0.2491,100.0,1.2589,Healthy
External,NASA_B0056,B0056,7,LiCoO2,CC,0.6609,0.3037,64.03,10.75,0.84,0.9987,0.5544,1.8248,0.2424,100.0,1.2806,Healthy
External,NASA_B0056,B0056,8,LiCoO2,CC,0.6502,0.2777,62.86,10.64,0.84,0.9987,0.5144,1.8508,0.2393,100.0,1.2573,Healthy
External,NASA_B0056,B0056,9,LiCoO2,CC,0.7038,0.4708,61.13,10.45,0.84,0.9988,0.7682,1.6314,0.2556,100.0,1.2226,Healthy
External,NASA_B0056,B0056,10,LiCoO2,CC,0.6975,0.4467,61.46,10.54,0.84,0.9989,0.7424,1.6617,0.2636,100.0,1.2293,Healthy
External,NASA_B0056,B0056,11,LiCoO2,CC,0.6484,0.2832,61.38,10.6,0.84,0.9997,0.523,1.8456,0.2404,100.0,1.2276,Healthy
External,NASA_B0056,B0056,12,LiCoO2,CC,0.6999,0.4618,60.67,10.52,0.84,0.9983,0.7588,1.6427,0.2622,100.0,1.2134,Healthy
External,NASA_B0056,B0056,13,LiCoO2,CC,0.6893,0.4188,61.51,10.55,0.84,0.9994,0.7106,1.6958,0.262,100.0,1.2302,Healthy
External,NASA_B0056,B0056,14,LiCoO2,CC,0.6992,0.4683,59.64,10.41,0.84,0.9983,0.7656,1.6348,0.2622,100.0,1.1928,Healthy
External,NASA_B0056,B0056,15,LiCoO2,CC,0.6977,0.4654,59.34,10.39,0.84,0.9989,0.7627,1.6382,0.266,100.0,1.1867,Healthy
External,NASA_B0056,B0056,16,LiCoO2,CC,0.6967,0.4604,59.57,10.44,0.84,0.9983,0.7576,1.6447,0.2706,100.0,1.1915,Healthy
External,NASA_B0056,B0056,17,LiCoO2,CC,0.6842,0.4088,60.71,10.56,0.84,0.9989,0.6988,1.7076,0.2624,100.0,1.2142,Healthy
External,NASA_B0056,B0056,18,LiCoO2,CC,0.6801,0.3971,60.47,10.54,0.84,0.9988,0.6841,1.7219,0.2628,100.0,1.2094,Healthy
External,NASA_B0056,B0056,19,LiCoO2,CC,0.6841,0.4116,60.35,10.5,0.84,0.9985,0.7021,1.7044,0.2645,100.0,1.2071,Healthy
External,NASA_B0056,B0056,20,LiCoO2,CC,0.6962,0.4703,58.15,10.3,0.84,0.9989,0.7676,1.6318,0.2627,100.0,1.163,Healthy
External,NASA_B0056,B0056,21,LiCoO2,CC,0.6928,0.4523,58.94,10.45,0.84,0.9989,0.749,1.655,0.2711,100.0,1.1789,Healthy
External,NASA_B0056,B0056,22,LiCoO2,CC,0.6884,0.3893,64.73,10.39,0.84,0.999,0.6742,1.7306,0.2522,100.0,1.2945,Healthy
External,NASA_B0056,B0056,23,LiCoO2,CC,0.6927,0.4181,63.01,10.29,0.84,0.9986,0.7096,1.6965,0.2571,100.0,1.2603,Healthy
External,NASA_B0056,B0056,24,LiCoO2,CC,0.6915,0.4221,62.04,10.26,0.84,0.999,0.7146,1.692,0.2565,100.0,1.2409,Healthy
External,NASA_B0056,B0056,25,LiCoO2,CC,0.6803,0.3802,62.61,10.4,0.84,0.9986,0.6627,1.7416,0.2634,100.0,1.2522,Healthy
External,NASA_B0056,B0056,26,LiCoO2,CC,0.6877,0.4147,61.4,10.41,0.84,0.9988,0.7059,1.7009,0.2686,100.0,1.2279,Healthy
External,NASA_B0056,B0056,27,LiCoO2,CC,0.692,0.4446,59.59,10.25,0.84,0.9982,0.7401,1.6643,0.2679,100.0,1.1917,Healthy
External,NASA_B0056,B0056,28,LiCoO2,CC,0.6919,0.4469,59.29,10.24,0.84,0.9982,0.7426,1.6613,0.2625,100.0,1.1859,Healthy
External,NASA_B0056,B0056,29,LiCoO2,CC,0.6888,0.4366,59.2,10.2,0.84,0.9989,0.7311,1.6742,0.262,100.0,1.1841,Healthy
External,NASA_B0056,B0056,30,LiCoO2,CC,0.6798,0.3977,60.3,10.43,0.84,0.9989,0.6849,1.7212,0.2695,100.0,1.206,Healthy
External,NASA_B0056,B0056,31,LiCoO2,CC,0.69,0.4479,58.27,10.14,0.84,0.9997,0.7439,1.6603,0.2638,100.0,1.1654,Healthy
External,NASA_B0056,B0056,32,LiCoO2,CC,0.6874,0.4342,58.95,10.31,0.84,0.9986,0.7287,1.6773,0.2739,100.0,1.179,Healthy
External,NASA_B0056,B0056,33,LiCoO2,CC,0.6744,0.3815,60.07,10.37,0.84,0.9988,0.6641,1.7401,0.2673,100.0,1.2013,Healthy
External,NASA_B0056,B0056,34,LiCoO2,CC,0.687,0.4386,58.28,10.2,0.84,0.9986,0.7334,1.6717,0.2739,100.0,1.1656,Healthy
External,NASA_B0056,B0056,35,LiCoO2,CC,0.6791,0.4059,59.02,10.32,0.84,0.9992,0.695,1.7117,0.2681,100.0,1.1803,Healthy
External,NASA_B0056,B0056,36,LiCoO2,CC,0.6856,0.4338,58.29,10.28,0.84,0.9985,0.7282,1.6777,0.2763,100.0,1.1658,Healthy
External,NASA_B0056,B0056,37,LiCoO2,CC,0.6753,0.395,58.82,10.33,0.84,0.9989,0.6814,1.7245,0.2697,100.0,1.1764,Healthy
External,NASA_B0056,B0056,38,LiCoO2,CC,0.6866,0.4456,57.29,10.17,0.84,0.9985,0.7411,1.663,0.2683,100.0,1.1458,Healthy
External,NASA_B0056,B0056,39,LiCoO2,CC,0.6829,0.4238,58.38,10.36,0.84,0.9992,0.7168,1.69,0.277,100.0,1.1676,Healthy
External,NASA_B0056,B0056,40,LiCoO2,CC,0.6833,0.4346,57.28,10.16,0.84,0.9983,0.7288,1.6767,0.2645,100.0,1.1456,Healthy
External,NASA_B0056,B0056,41,LiCoO2,CC,0.6836,0.4358,57.22,10.19,0.84,0.9989,0.7302,1.6752,0.2786,100.0,1.1444,Healthy
External,NASA_B0056,B0056,42,LiCoO2,CC,0.6792,0.4144,58.03,10.46,0.84,0.9991,0.7054,1.701,0.2766,100.0,1.1605,Healthy
External,NASA_B0056,B0056,43,LiCoO2,CC,0.6804,0.391,61.36,10.31,0.84,0.9987,0.6762,1.7282,0.2693,100.0,1.2272,Healthy
External,NASA_B0056,B0056,44,LiCoO2,CC,0.672,0.3551,62.27,10.45,0.84,0.9991,0.6287,1.7699,0.2709,100.0,1.2455,Healthy
External,NASA_B0056,B0056,45,LiCoO2,CC,0.6863,0.4335,58.61,10.07,0.84,0.9985,0.7276,1.6778,0.267,100.0,1.1722,Healthy
External,NASA_B0056,B0056,46,LiCoO2,CC,0.6786,0.3981,59.77,10.44,0.84,0.9987,0.6853,1.7208,0.2756,100.0,1.1954,Healthy
