Source,Current_Mode,Dataset,ID,Sequence,Q_discharge_Ah,Q_nominal_Ah,SoH_%,DoD_%,CapFade_%,dSoH_per_cycle,EFC,Health_Label,C_rate_mean,C_rate_peak,T_avg_C,T_stress_norm,KI,KI_Source,RPA_ms2,CVI,RBF,DCSS,DCSS_Source,DCSS_Band,FSI,FSI_Source,FSI_Severity,Drive_Profile_Label,Fleet_DCSS_Equivalent,Profile_Rationale,Degradation_Driver,Expected_dSoH_from_FSI,Trip_ID,Distance_km,Drive_Time_min
Lab,Constant Current (CC),CALCE_CS2,CS2_24,2527,0.2178,1.1,19.8,19.8,80.2,0.07,500.35,End_of_Life,0.334,0.5,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.2037,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Low,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_24,2528,0.2187,1.1,19.89,19.89,80.11,0.09,502.82,End_of_Life,0.334,0.5,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.2039,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Low,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_24,2529,0.2189,1.1,19.9,19.9,80.1,0.01,503.27,End_of_Life,0.334,0.5,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.2039,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Low,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_24,2530,0.2188,1.1,19.89,19.89,80.11,-0.01,503.22,End_of_Life,0.334,0.5,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.2039,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Low,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_24,2531,0.219,1.1,19.91,19.91,80.09,0.02,503.92,End_of_Life,0.334,0.5,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.204,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Low,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_24,2532,0.2194,1.1,19.94,19.94,80.06,0.03,504.88,End_of_Life,0.334,0.5,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.204,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Low,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_24,2533,0.2203,1.1,20.03,20.03,79.97,0.09,507.36,End_of_Life,0.335,0.5,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.2043,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Low,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_24,2534,0.2212,1.1,20.11,20.11,79.89,0.08,509.59,End_of_Life,0.336,0.5,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.2045,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Low,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_24,2535,0.2219,1.1,20.17,20.17,79.83,0.06,511.31,End_of_Life,0.336,0.5,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.2046,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Low,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_24,2536,0.2229,1.1,20.26,20.26,79.74,0.09,513.79,End_of_Life,0.336,0.5,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.2049,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Low,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_24,2537,0.2238,1.1,20.34,20.34,79.66,0.08,516.03,End_of_Life,0.338,0.5,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.205,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Low,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_24,2538,0.2247,1.1,20.42,20.42,79.58,0.08,518.26,End_of_Life,0.339,0.5,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.2053,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Low,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_24,2539,0.2256,1.1,20.51,20.51,79.49,0.09,520.75,End_of_Life,0.34,0.5,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.2055,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Low,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_24,2540,0.2262,1.1,20.56,20.56,79.44,0.05,522.22,End_of_Life,0.34,0.5,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.2056,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Low,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_24,2541,0.2271,1.1,20.65,20.65,79.35,0.09,524.72,End_of_Life,0.339,0.5,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.2058,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Low,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_24,2542,0.2278,1.1,20.71,20.71,79.29,0.06,526.45,End_of_Life,0.34,0.5,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.206,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Low,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_24,2543,0.2281,1.1,20.74,20.74,79.26,0.03,527.42,End_of_Life,0.34,0.5,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.206,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Low,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_24,2544,0.2281,1.1,20.73,20.73,79.27,-0.01,527.37,End_of_Life,0.34,0.5,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.206,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Low,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_24,2545,0.2276,1.1,20.69,20.69,79.31,-0.04,526.56,End_of_Life,0.34,0.5,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.2059,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Low,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_24,2546,0.2272,1.1,20.65,20.65,79.35,-0.04,525.75,End_of_Life,0.34,0.5,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.2058,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Low,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_24,2547,0.227,1.1,20.63,20.63,79.37,-0.02,525.45,End_of_Life,0.34,0.5,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.2058,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Low,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_24,2548,0.2267,1.1,20.61,20.61,79.39,-0.02,525.14,End_of_Life,0.34,0.5,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.2057,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Low,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_24,2549,0.1943,1.1,17.66,17.66,82.34,-2.95,450.15,End_of_Life,0.329,0.5,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.1984,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Low,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_24,2550,0.1823,1.1,16.57,16.57,83.43,-1.09,422.54,End_of_Life,0.312,0.5,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.1956,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Low,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_24,2551,0.1777,1.1,16.15,16.15,83.85,-0.42,411.99,End_of_Life,0.306,0.5,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.1946,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Low,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_24,2552,0.1756,1.1,15.96,15.96,84.04,-0.19,407.3,End_of_Life,0.304,0.5,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.1941,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Low,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_24,2553,0.1739,1.1,15.81,15.81,84.19,-0.15,403.63,End_of_Life,0.303,0.5,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.1937,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Low,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_24,2554,0.1716,1.1,15.6,15.6,84.4,-0.21,398.42,End_of_Life,0.301,0.5,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.1932,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Low,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_24,2555,0.171,1.1,15.55,15.55,84.45,-0.05,397.3,End_of_Life,0.301,0.5,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.1931,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Low,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_24,2556,0.1702,1.1,15.47,15.47,84.53,-0.08,395.41,End_of_Life,0.301,0.5,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.1929,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Low,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_24,2557,0.168,1.1,15.27,15.27,84.73,-0.2,390.45,End_of_Life,0.299,0.5,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.1924,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Low,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_24,2558,0.1665,1.1,15.14,15.14,84.86,-0.13,387.28,End_of_Life,0.297,0.5,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.1921,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Low,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_24,2559,0.1649,1.1,14.99,14.99,85.01,-0.15,383.59,End_of_Life,0.295,0.5,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.1917,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Low,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_24,2560,1.1405,1.1,103.68,100.0,-3.68,88.69,2560.0,Healthy,0.263,0.5,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.4042,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Moderate,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_24,2561,0.2656,1.1,24.15,24.15,75.85,-79.53,618.48,End_of_Life,0.324,0.5,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.2146,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Low,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_24,2562,0.2662,1.1,24.2,24.2,75.8,0.05,620.0,End_of_Life,0.332,0.5,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.2147,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Low,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_24,2563,0.266,1.1,24.18,24.18,75.82,-0.02,619.73,End_of_Life,0.336,0.5,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.2147,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Low,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_24,2564,0.2657,1.1,24.15,24.15,75.85,-0.03,619.21,End_of_Life,0.336,0.5,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.2146,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Low,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_24,2565,0.2653,1.1,24.12,24.12,75.88,-0.03,618.68,End_of_Life,0.337,0.5,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.2145,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Low,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_24,2566,0.2652,1.1,24.11,24.11,75.89,-0.01,618.66,End_of_Life,0.339,0.5,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.2145,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Low,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_24,2567,0.2648,1.1,24.07,24.07,75.93,-0.04,617.88,End_of_Life,0.34,0.5,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.2144,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Low,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
Lab,Constant Current (CC),CALCE_CS2,CS2_24,2568,0.2636,1.1,23.96,23.96,76.04,-0.11,615.29,End_of_Life,0.34,0.5,25.0,0.4167,0.0,N/A - CC test has no kinetic events (KI=0 by definition),,0.0,0.0,0.6074,Mapped from Fleet DNA percentile matching profile label,High,0.2141,0.30xKI + 0.25xDoD + 0.25xT + 0.20xC_peak (KI=0 for CC),Low,UDDS_like,"Moderate-High (DCSS~0.54, p80 Fleet DNA)","CALCE CS2: DST/FUDS profiles ~ city stop-start (high KI, UDDS p80)",Primary: high cycle count (1000+) + cumulative capacity loss; CC at 0.5C; KI=0,,,,
